283,46,IL,500/1000,2000,1313.33,FEMALE,PhD,transport-moving,reading,husband,Multi-vehicle Collision,Major Damage,Ambulance,3,3,1,3,77660,Nissan,2004,Y
85,25,IN,250/500,500,1259.02,FEMALE,JD,tech-support,base-jumping,unmarried,Parked Car,Trivial Damage,None,8,1,2,2,5640,Nissan,2005,N
101,26,IL,500/1000,1000,1371.88,FEMALE,MD,prof-specialty,reading,husband,Parked Car,Trivial Damage,None,4,1,2,2,3190,Suburu,1995,N
96,30,OH,100/300,500,1399.27,MALE,College,prof-specialty,hiking,wife,Single Vehicle Collision,Total Loss,Fire,22,1,0,0,53440,Ford,2004,N
121,31,IL,500/1000,1000,1061.98,FEMALE,JD,armed-forces,camping,unmarried,Single Vehicle Collision,Minor Damage,Police,16,1,0,1,65250,BMW,2002,N
176,39,OH,250/500,500,1365.46,MALE,College,armed-forces,sleeping,unmarried,Multi-vehicle Collision,Minor Damage,Fire,14,3,2,1,44280,Chevrolet,2008,N
159,37,IL,500/1000,1000,894.4,MALE,Associate,tech-support,camping,wife,Single Vehicle Collision,Total Loss,Police,13,1,2,0,70290,Dodge,1999,N
120,30,IN,250/500,500,956.69,FEMALE,Associate,priv-house-serv,movies,husband,Single Vehicle Collision,Minor Damage,Other,20,1,1,1,87100,Saab,2000,N
212,35,IN,500/1000,2000,1123.89,MALE,MD,priv-house-serv,video-games,unmarried,Multi-vehicle Collision,Total Loss,Fire,0,3,1,3,50380,Suburu,1996,N
290,45,IL,100/300,500,1085.03,FEMALE,JD,sales,cross-fit,wife,Multi-vehicle Collision,Total Loss,Police,23,3,2,2,64800,Audi,2014,Y
299,42,OH,100/300,2000,1437.33,FEMALE,Associate,craft-repair,movies,wife,Single Vehicle Collision,Minor Damage,Other,13,1,1,3,70400,BMW,2000,N
66,26,IL,250/500,1000,988.29,MALE,College,armed-forces,skydiving,own-child,Single Vehicle Collision,Major Damage,Police,8,1,2,2,57860,Suburu,2008,Y
334,47,IL,500/1000,500,1238.89,MALE,Masters,protective-serv,sleeping,other-relative,Vehicle Theft,Minor Damage,None,3,1,0,3,6240,Ford,2011,N
216,38,IN,100/300,1000,1384.64,FEMALE,Associate,tech-support,board-games,unmarried,Single Vehicle Collision,Total Loss,Police,16,1,2,3,66600,Jeep,2012,Y
86,28,IN,100/300,2000,1595.07,MALE,PhD,transport-moving,hiking,unmarried,Single Vehicle Collision,Minor Damage,Police,19,1,0,2,70920,Jeep,2002,N
429,56,OH,250/500,1000,1127.89,MALE,Associate,machine-op-inspct,skydiving,own-child,Single Vehicle Collision,Minor Damage,Ambulance,0,1,2,0,39480,Suburu,2002,N
257,43,IN,500/1000,2000,929.7,FEMALE,PhD,handlers-cleaners,base-jumping,husband,Single Vehicle Collision,Total Loss,Other,12,1,2,2,63240,Mercedes,2005,N
15,34,IL,100/300,1000,1829.63,MALE,JD,tech-support,cross-fit,not-in-family,Multi-vehicle Collision,Total Loss,Other,21,3,1,0,67650,Audi,2009,N
230,39,IL,100/300,1000,904.7,FEMALE,MD,craft-repair,bungie-jumping,unmarried,Single Vehicle Collision,Major Damage,Fire,0,1,1,3,74200,Accura,2002,Y
250,43,OH,500/1000,1000,1243.84,FEMALE,JD,tech-support,polo,own-child,Single Vehicle Collision,Minor Damage,Other,22,1,1,3,64900,Volkswagen,2011,N
270,44,IL,500/1000,2000,1030.95,FEMALE,Associate,machine-op-inspct,paintball,other-relative,Multi-vehicle Collision,Major Damage,Ambulance,20,3,1,0,35900,Audi,2007,Y
65,26,IN,100/300,500,1285.03,FEMALE,High School,craft-repair,camping,unmarried,Single Vehicle Collision,Minor Damage,Fire,0,1,1,3,52200,Honda,2011,N
475,57,OH,100/300,500,1216.56,MALE,Masters,adm-clerical,skydiving,own-child,Single Vehicle Collision,Minor Damage,Police,20,1,0,2,78000,Suburu,2000,N
77,27,IN,500/1000,2000,966.26,FEMALE,High School,adm-clerical,base-jumping,own-child,Multi-vehicle Collision,Minor Damage,Ambulance,1,3,0,0,67200,Volkswagen,1995,N
256,43,OH,100/300,500,1203.17,FEMALE,MD,prof-specialty,golf,unmarried,Single Vehicle Collision,Total Loss,Fire,11,1,0,0,63250,Nissan,1997,N
229,37,IL,250/500,2000,1212.12,FEMALE,MD,craft-repair,paintball,not-in-family,Multi-vehicle Collision,Major Damage,Other,14,3,1,1,68760,Ford,1995,N
110,28,OH,250/500,1000,1573.93,MALE,College,other-service,movies,other-relative,Multi-vehicle Collision,Minor Damage,Police,20,3,0,2,65040,Suburu,2010,N
177,33,IL,100/300,1000,1609.67,MALE,College,adm-clerical,yachting,wife,Single Vehicle Collision,Major Damage,Ambulance,22,1,1,3,82800,Jeep,2004,Y
292,44,OH,500/1000,500,1097.57,MALE,PhD,priv-house-serv,basketball,unmarried,Single Vehicle Collision,Total Loss,Other,12,1,1,0,61700,Saab,2005,N
451,61,IN,250/500,2000,1618.65,FEMALE,Associate,transport-moving,polo,unmarried,Multi-vehicle Collision,Major Damage,Ambulance,3,3,2,1,78100,Chevrolet,1997,Y
61,24,IN,100/300,500,922.67,FEMALE,College,priv-house-serv,paintball,other-relative,Multi-vehicle Collision,Major Damage,Ambulance,15,3,2,1,65520,Toyota,2011,Y
150,30,IN,100/300,1000,1342.02,MALE,MD,prof-specialty,polo,own-child,Parked Car,Trivial Damage,None,8,1,0,2,4500,Saab,1999,N
283,41,OH,100/300,500,1195.01,FEMALE,Associate,sales,reading,own-child,Multi-vehicle Collision,Major Damage,Other,13,3,0,2,42700,Mercedes,2011,Y
291,46,OH,500/1000,1000,994.74,FEMALE,High School,adm-clerical,polo,own-child,Parked Car,Minor Damage,Police,8,1,2,2,5580,Volkswagen,2005,Y
162,31,IN,100/300,1000,1050.24,FEMALE,Masters,adm-clerical,chess,wife,Parked Car,Minor Damage,None,7,1,0,0,3600,BMW,2013,Y
154,36,IL,250/500,2000,1313.51,FEMALE,Masters,exec-managerial,dancing,own-child,Vehicle Theft,Trivial Damage,None,9,1,2,0,2800,Volkswagen,2015,N
289,47,OH,500/1000,2000,1102.29,FEMALE,Associate,adm-clerical,hiking,own-child,Single Vehicle Collision,Minor Damage,Ambulance,15,1,1,0,54000,Toyota,1996,N
10,19,IN,250/500,1000,1185.78,FEMALE,JD,craft-repair,yachting,wife,Single Vehicle Collision,Minor Damage,Police,5,1,0,2,48950,Accura,2011,Y
309,47,IL,500/1000,500,1527.95,MALE,PhD,exec-managerial,hiking,other-relative,Multi-vehicle Collision,Major Damage,Other,15,4,0,1,77800,Dodge,2002,N
396,57,IN,100/300,1000,1366.39,MALE,High School,protective-serv,exercise,other-relative,Multi-vehicle Collision,Major Damage,Other,22,3,2,1,52560,Saab,1995,N
273,41,OH,500/1000,1000,1403.9,FEMALE,PhD,farming-fishing,dancing,own-child,Multi-vehicle Collision,Total Loss,Police,16,2,1,2,44110,Honda,2015,N
129,30,IL,500/1000,2000,927.23,FEMALE,PhD,sales,video-games,husband,Single Vehicle Collision,Total Loss,Other,7,1,1,3,74360,Suburu,2009,N
140,31,OH,250/500,2000,1554.86,FEMALE,JD,armed-forces,base-jumping,wife,Parked Car,Minor Damage,None,2,1,1,2,6120,Honda,2002,Y
419,53,IL,500/1000,2000,736.07,MALE,College,transport-moving,chess,unmarried,Multi-vehicle Collision,Minor Damage,Police,17,4,0,0,62280,Suburu,2012,N
315,44,IL,250/500,1000,974.16,FEMALE,Masters,sales,reading,other-relative,Multi-vehicle Collision,Total Loss,Other,12,3,1,0,26730,Volkswagen,2006,N
72,29,OH,500/1000,500,973.8,FEMALE,Associate,craft-repair,exercise,own-child,Single Vehicle Collision,Major Damage,Ambulance,9,1,1,0,66200,Dodge,2013,N
32,26,OH,100/300,2000,1260.32,MALE,JD,other-service,polo,not-in-family,Single Vehicle Collision,Total Loss,Fire,16,1,1,2,45500,Toyota,2009,N
230,41,IN,100/300,1000,1464.03,MALE,JD,transport-moving,sleeping,own-child,Multi-vehicle Collision,Minor Damage,Ambulance,19,3,2,0,53040,Audi,2006,N
157,32,OH,100/300,2000,617.11,MALE,College,other-service,reading,other-relative,Multi-vehicle Collision,Major Damage,Other,14,3,1,2,50800,Mercedes,2013,Y
265,41,IN,250/500,2000,1724.46,FEMALE,Associate,craft-repair,sleeping,own-child,Multi-vehicle Collision,Total Loss,Police,18,3,1,3,44200,Audi,2014,N
47,34,IL,500/1000,500,1161.31,FEMALE,PhD,exec-managerial,base-jumping,other-relative,Single Vehicle Collision,Minor Damage,Police,23,1,1,3,62920,Chevrolet,2012,N
113,29,OH,250/500,2000,1091.73,MALE,PhD,exec-managerial,golf,not-in-family,Multi-vehicle Collision,Minor Damage,Other,15,3,0,2,49950,Nissan,2004,Y
289,46,IL,250/500,2000,1209.07,MALE,JD,armed-forces,chess,unmarried,Single Vehicle Collision,Minor Damage,Ambulance,18,1,0,1,56430,BMW,1995,Y
254,41,IL,250/500,2000,1241.04,FEMALE,Masters,protective-serv,board-games,own-child,Single Vehicle Collision,Minor Damage,Police,16,1,2,2,100210,Audi,2014,N
115,30,OH,500/1000,500,1757.21,MALE,High School,prof-specialty,base-jumping,wife,Multi-vehicle Collision,Minor Damage,Fire,12,3,1,0,49140,Ford,2007,N
236,38,OH,250/500,1000,802.24,FEMALE,College,other-service,paintball,not-in-family,Single Vehicle Collision,Major Damage,Ambulance,16,1,0,1,66840,Mercedes,2014,N
7,21,IN,500/1000,1000,1342.72,MALE,Associate,machine-op-inspct,camping,wife,Single Vehicle Collision,Total Loss,Other,21,1,1,2,62460,Honda,2003,N
208,36,OH,100/300,2000,1209.41,MALE,JD,machine-op-inspct,base-jumping,wife,Multi-vehicle Collision,Total Loss,Other,15,3,0,1,62810,Nissan,1999,N
126,33,OH,500/1000,1000,1141.71,FEMALE,JD,priv-house-serv,sleeping,own-child,Single Vehicle Collision,Major Damage,Ambulance,21,1,1,2,54160,Suburu,2009,N
48,35,IL,100/300,500,1090.03,FEMALE,JD,exec-managerial,golf,unmarried,Single Vehicle Collision,Major Damage,Ambulance,1,1,0,2,48400,Saab,2005,N
297,48,IN,250/500,1000,1464.73,MALE,PhD,exec-managerial,golf,other-relative,Multi-vehicle Collision,Total Loss,Fire,17,3,0,0,51480,Toyota,2013,N
160,36,OH,100/300,1000,1118.58,FEMALE,High School,prof-specialty,board-games,husband,Multi-vehicle Collision,Total Loss,Fire,5,3,2,1,51700,Saab,2003,N
406,58,OH,250/500,2000,1117.04,MALE,MD,exec-managerial,video-games,own-child,Multi-vehicle Collision,Total Loss,Other,15,3,1,2,65520,Volkswagen,2009,N
157,31,IN,500/1000,500,1257.83,MALE,High School,farming-fishing,reading,own-child,Multi-vehicle Collision,Major Damage,Other,2,4,2,2,47700,Accura,2011,Y
146,31,OH,250/500,2000,1082.72,FEMALE,PhD,machine-op-inspct,video-games,not-in-family,Vehicle Theft,Minor Damage,None,3,1,2,0,5220,Accura,2015,N
409,57,IN,100/300,1000,1191.8,MALE,High School,protective-serv,exercise,unmarried,Single Vehicle Collision,Major Damage,Other,19,1,1,0,73320,Ford,2012,N
252,46,IN,100/300,1000,1242.02,MALE,Masters,adm-clerical,dancing,wife,Single Vehicle Collision,Minor Damage,Fire,17,1,0,2,74900,Jeep,2003,N
6,27,OH,250/500,500,1075.71,FEMALE,High School,prof-specialty,dancing,unmarried,Vehicle Theft,Trivial Damage,Police,7,1,0,1,3190,Saab,2015,N
103,33,IN,100/300,1000,969.88,MALE,MD,armed-forces,exercise,own-child,Single Vehicle Collision,Minor Damage,Ambulance,21,1,1,0,76920,Chevrolet,2002,N
369,53,OH,250/500,2000,1459.93,FEMALE,Masters,priv-house-serv,video-games,not-in-family,Multi-vehicle Collision,Total Loss,Police,10,2,1,3,77990,Jeep,2012,N
261,46,IL,500/1000,1000,1245.61,MALE,MD,transport-moving,base-jumping,own-child,Single Vehicle Collision,Total Loss,Fire,11,1,1,0,59670,Ford,2008,N
159,33,IN,100/300,2000,1462.76,FEMALE,College,craft-repair,skydiving,husband,Multi-vehicle Collision,Major Damage,Ambulance,23,3,2,0,44880,Mercedes,2004,Y
344,51,IN,100/300,2000,1398.46,MALE,Associate,sales,skydiving,other-relative,Single Vehicle Collision,Minor Damage,Ambulance,14,1,0,2,82830,Audi,2004,N
437,60,OH,500/1000,1000,1269.64,FEMALE,College,armed-forces,cross-fit,unmarried,Single Vehicle Collision,Minor Damage,Other,10,1,1,3,84480,Chevrolet,2012,Y
65,30,IN,100/300,500,1455.65,FEMALE,College,transport-moving,skydiving,wife,Multi-vehicle Collision,Total Loss,Fire,6,3,2,3,79800,Honda,1999,N
280,41,OH,500/1000,2000,1140.31,MALE,MD,adm-clerical,exercise,husband,Multi-vehicle Collision,Minor Damage,Police,10,3,0,3,53020,Toyota,1999,N
269,45,IN,500/1000,500,1330.46,FEMALE,High School,machine-op-inspct,sleeping,wife,Multi-vehicle Collision,Total Loss,Police,5,3,0,0,24200,Suburu,2008,N
275,40,OH,250/500,2000,1190.6,MALE,Masters,exec-managerial,camping,unmarried,Single Vehicle Collision,Minor Damage,Fire,17,1,1,3,43230,Chevrolet,2001,N
265,45,OH,250/500,500,972.5,FEMALE,College,exec-managerial,cross-fit,unmarried,Vehicle Theft,Trivial Damage,None,3,1,2,3,3190,Ford,1995,N
283,43,IN,100/300,2000,1161.91,FEMALE,Associate,adm-clerical,polo,not-in-family,Parked Car,Minor Damage,None,9,1,0,3,5850,BMW,2006,N
84,29,OH,250/500,1000,1117.17,FEMALE,High School,machine-op-inspct,video-games,not-in-family,Parked Car,Trivial Damage,Police,6,1,2,0,6820,BMW,2005,N
247,44,OH,250/500,2000,1101.51,FEMALE,College,farming-fishing,camping,not-in-family,Multi-vehicle Collision,Minor Damage,Fire,22,3,2,2,69480,Chevrolet,2008,N
56,29,IL,100/300,1000,1523.17,MALE,Masters,prof-specialty,movies,own-child,Multi-vehicle Collision,Major Damage,Fire,10,3,1,2,94560,Jeep,1995,N
210,39,OH,500/1000,1000,984.45,MALE,Associate,armed-forces,paintball,unmarried,Vehicle Theft,Minor Damage,None,4,1,1,2,7800,Dodge,1997,N
108,32,OH,500/1000,2000,1257,FEMALE,High School,machine-op-inspct,basketball,unmarried,Single Vehicle Collision,Total Loss,Other,23,1,1,3,61270,Suburu,1999,N
328,49,OH,500/1000,500,1434.51,FEMALE,Masters,transport-moving,bungie-jumping,wife,Single Vehicle Collision,Total Loss,Police,19,1,0,2,71440,Mercedes,2005,N
186,37,OH,250/500,2000,1628,FEMALE,JD,priv-house-serv,exercise,unmarried,Single Vehicle Collision,Total Loss,Ambulance,22,1,1,2,55600,Jeep,2009,N
277,44,IN,500/1000,500,1412.31,MALE,High School,priv-house-serv,board-games,unmarried,Vehicle Theft,Trivial Damage,Police,6,1,1,3,5000,Jeep,2005,N
138,33,IL,250/500,500,1362.87,FEMALE,JD,exec-managerial,paintball,own-child,Single Vehicle Collision,Minor Damage,Other,6,1,2,0,95810,BMW,2007,N
208,41,IN,100/300,1000,1134.68,FEMALE,College,tech-support,chess,husband,Single Vehicle Collision,Major Damage,Ambulance,18,1,2,2,69300,Volkswagen,1996,N
147,37,IN,250/500,1000,1306.78,MALE,MD,prof-specialty,video-games,other-relative,Single Vehicle Collision,Total Loss,Ambulance,22,1,1,0,81120,Toyota,1995,N
8,21,IN,500/1000,500,1021.9,MALE,High School,handlers-cleaners,hiking,husband,Single Vehicle Collision,Major Damage,Other,21,1,0,0,91260,Toyota,2012,N
297,48,IN,100/300,1000,1538.6,FEMALE,MD,other-service,kayaking,wife,Single Vehicle Collision,Minor Damage,Fire,12,1,0,0,60600,Ford,2004,N
150,31,IN,500/1000,1000,1354.5,MALE,Masters,machine-op-inspct,base-jumping,husband,Multi-vehicle Collision,Major Damage,Ambulance,6,3,0,3,64800,Suburu,2000,Y
4,34,OH,500/1000,500,1282.93,FEMALE,College,exec-managerial,basketball,other-relative,Multi-vehicle Collision,Major Damage,Police,0,4,0,0,66880,Chevrolet,1996,Y
210,35,IL,500/1000,1000,1346.27,MALE,Masters,farming-fishing,cross-fit,not-in-family,Single Vehicle Collision,Total Loss,Ambulance,11,1,0,2,58200,BMW,2013,N
91,31,IN,100/300,1000,1338.4,FEMALE,High School,priv-house-serv,polo,own-child,Single Vehicle Collision,Minor Damage,Police,19,1,1,0,60570,Nissan,2011,N
167,36,IL,100/300,1000,949.44,FEMALE,Masters,exec-managerial,camping,other-relative,Multi-vehicle Collision,Major Damage,Ambulance,22,3,0,0,69680,Mercedes,2008,Y
467,58,IN,500/1000,2000,977.4,MALE,Masters,transport-moving,bungie-jumping,own-child,Single Vehicle Collision,Total Loss,Fire,2,1,2,3,55700,Nissan,2014,N
264,47,IN,250/500,2000,1181.46,FEMALE,JD,transport-moving,sleeping,other-relative,Multi-vehicle Collision,Total Loss,Ambulance,16,4,1,2,62370,Dodge,2001,N
270,45,OH,500/1000,500,1187.53,FEMALE,PhD,priv-house-serv,yachting,not-in-family,Multi-vehicle Collision,Total Loss,Other,23,3,0,0,54340,Saab,2005,N
310,48,OH,100/300,1000,845.16,FEMALE,Masters,priv-house-serv,base-jumping,other-relative,Single Vehicle Collision,Major Damage,Police,21,1,1,0,55170,Audi,2005,Y
143,34,IL,100/300,500,1442.27,MALE,College,priv-house-serv,exercise,wife,Single Vehicle Collision,Minor Damage,Other,10,1,2,3,58500,Dodge,1999,N
146,32,OH,100/300,2000,1276.43,MALE,Associate,priv-house-serv,skydiving,own-child,Single Vehicle Collision,Major Damage,Fire,12,1,0,3,59940,Honda,1995,N
102,28,OH,250/500,500,1075.41,MALE,MD,machine-op-inspct,reading,wife,Single Vehicle Collision,Total Loss,Police,6,1,1,0,73400,Dodge,1996,N
61,23,IL,100/300,500,1111.72,MALE,JD,exec-managerial,bungie-jumping,other-relative,Single Vehicle Collision,Major Damage,Fire,6,1,1,2,41850,Suburu,1997,N
255,44,OH,500/1000,2000,814.96,FEMALE,PhD,priv-house-serv,chess,not-in-family,Parked Car,Trivial Damage,Police,7,1,2,2,6400,Mercedes,2005,Y
211,40,IL,500/1000,1000,1575.86,FEMALE,PhD,other-service,sleeping,own-child,Vehicle Theft,Trivial Damage,Police,3,1,1,1,3190,Audi,2004,N
61,29,IN,250/500,1000,1115.27,MALE,JD,handlers-cleaners,polo,unmarried,Parked Car,Trivial Damage,None,10,1,2,1,5900,Nissan,2010,N
108,31,IN,500/1000,2000,1175.7,MALE,Masters,protective-serv,yachting,not-in-family,Single Vehicle Collision,Total Loss,Fire,14,1,0,2,57330,Dodge,2006,N
303,50,OH,100/300,500,793.15,MALE,MD,tech-support,board-games,own-child,Multi-vehicle Collision,Total Loss,Other,17,3,0,3,81960,Dodge,2008,N
152,33,IN,250/500,500,942.51,FEMALE,PhD,transport-moving,exercise,wife,Single Vehicle Collision,Major Damage,Fire,16,1,0,0,70400,Suburu,2001,Y
120,34,IN,500/1000,1000,1056.71,FEMALE,JD,protective-serv,paintball,not-in-family,Parked Car,Minor Damage,None,3,1,2,1,3770,Jeep,2002,N
144,36,IN,500/1000,2000,1255.68,FEMALE,Associate,sales,reading,other-relative,Parked Car,Minor Damage,None,7,1,0,0,7400,Dodge,2014,N
414,52,IN,500/1000,500,1335.13,FEMALE,High School,farming-fishing,chess,unmarried,Single Vehicle Collision,Total Loss,Police,13,1,1,1,54810,Chevrolet,1999,Y
163,37,IN,250/500,500,1178.95,FEMALE,JD,priv-house-serv,dancing,own-child,Single Vehicle Collision,Total Loss,Fire,20,1,2,3,49400,Jeep,2005,N
352,53,IL,250/500,500,1793.16,MALE,Associate,tech-support,exercise,wife,Single Vehicle Collision,Minor Damage,Fire,23,1,2,2,68750,Chevrolet,2009,N
27,32,OH,100/300,500,1008.38,FEMALE,PhD,adm-clerical,yachting,other-relative,Single Vehicle Collision,Total Loss,Ambulance,11,1,1,0,61500,Dodge,2013,N
239,39,IL,100/300,500,1396.83,FEMALE,Masters,other-service,reading,husband,Multi-vehicle Collision,Major Damage,Ambulance,0,4,0,3,76890,BMW,2007,N
33,32,OH,100/300,500,1402.78,FEMALE,PhD,other-service,base-jumping,husband,Single Vehicle Collision,Minor Damage,Ambulance,2,1,0,1,56070,Toyota,2012,N
88,30,IN,100/300,1000,1437.88,FEMALE,College,transport-moving,reading,husband,Single Vehicle Collision,Total Loss,Fire,3,1,2,0,56000,Chevrolet,2003,N
101,33,IL,500/1000,1000,1313.64,FEMALE,College,priv-house-serv,board-games,unmarried,Parked Car,Trivial Damage,None,3,1,1,0,4290,Audi,1997,N
20,37,IL,250/500,500,1482.14,FEMALE,Associate,transport-moving,reading,husband,Multi-vehicle Collision,Total Loss,Other,15,3,2,1,60750,Suburu,2003,N
126,30,IL,250/500,2000,1171.75,FEMALE,Associate,machine-op-inspct,board-games,not-in-family,Single Vehicle Collision,Minor Damage,Other,23,1,2,3,48730,Chevrolet,2011,N
264,43,IL,500/1000,2000,1353.33,MALE,Associate,adm-clerical,video-games,not-in-family,Multi-vehicle Collision,Minor Damage,Police,9,3,2,0,95150,Ford,2007,N
78,24,IN,100/300,500,1175.51,MALE,Masters,craft-repair,yachting,husband,Vehicle Theft,Minor Damage,Police,20,1,0,1,7480,Dodge,2003,N
123,28,IL,100/300,2000,1836.02,MALE,Masters,transport-moving,movies,own-child,Single Vehicle Collision,Major Damage,Ambulance,5,1,2,1,79800,Volkswagen,2011,Y
347,51,OH,500/1000,500,1480.79,FEMALE,MD,priv-house-serv,board-games,unmarried,Single Vehicle Collision,Total Loss,Other,15,1,0,2,103560,Jeep,1997,N
163,38,IN,500/1000,2000,1453.92,FEMALE,PhD,other-service,yachting,other-relative,Single Vehicle Collision,Minor Damage,Ambulance,13,1,2,3,79500,Accura,1995,N
271,44,OH,250/500,500,1340.71,FEMALE,High School,tech-support,base-jumping,other-relative,Single Vehicle Collision,Minor Damage,Other,16,1,2,2,76230,Volkswagen,1997,Y
410,54,IL,100/300,2000,714.03,MALE,MD,protective-serv,board-games,own-child,Single Vehicle Collision,Minor Damage,Ambulance,0,1,0,2,59520,Honda,2001,N
448,57,IL,100/300,2000,1376.16,FEMALE,PhD,tech-support,hiking,own-child,Multi-vehicle Collision,Major Damage,Police,10,3,2,1,47760,Suburu,2013,Y
218,41,IL,100/300,500,914.22,MALE,JD,prof-specialty,golf,wife,Multi-vehicle Collision,Total Loss,Police,14,3,2,0,84590,Saab,2013,N
43,38,OH,500/1000,1000,1601.47,MALE,PhD,handlers-cleaners,skydiving,other-relative,Multi-vehicle Collision,Total Loss,Other,1,3,2,2,61650,Nissan,2006,N
33,33,IL,500/1000,1000,1096.79,FEMALE,Associate,handlers-cleaners,dancing,unmarried,Single Vehicle Collision,Major Damage,Police,16,1,2,1,81400,BMW,1998,N
126,34,IN,100/300,2000,1078.22,FEMALE,Masters,transport-moving,camping,wife,Multi-vehicle Collision,Major Damage,Fire,2,3,0,1,58410,Chevrolet,2007,N
411,56,IL,250/500,1000,1595.28,FEMALE,College,protective-serv,exercise,other-relative,Multi-vehicle Collision,Major Damage,Ambulance,23,3,0,0,38610,Volkswagen,2007,N
225,37,OH,100/300,1000,1217.84,FEMALE,High School,farming-fishing,yachting,not-in-family,Multi-vehicle Collision,Minor Damage,Fire,19,3,2,2,57600,Volkswagen,2015,N
35,35,IL,100/300,2000,1117.42,FEMALE,PhD,protective-serv,kayaking,not-in-family,Multi-vehicle Collision,Minor Damage,Fire,23,3,2,2,53190,Volkswagen,1996,N
460,57,OH,100/300,2000,1567.37,FEMALE,JD,craft-repair,skydiving,husband,Single Vehicle Collision,Major Damage,Other,10,1,2,3,58300,Nissan,2014,Y
195,38,IL,500/1000,2000,1294.93,MALE,MD,tech-support,video-games,unmarried,Multi-vehicle Collision,Minor Damage,Ambulance,12,3,1,2,64620,Dodge,2003,N
360,51,IL,250/500,1000,1152.12,MALE,PhD,armed-forces,hiking,not-in-family,Multi-vehicle Collision,Total Loss,Ambulance,15,3,2,0,90480,BMW,2000,N
300,49,IL,100/300,1000,1441.21,FEMALE,PhD,farming-fishing,kayaking,wife,Vehicle Theft,Trivial Damage,None,3,1,1,0,7080,Nissan,2001,N
245,42,IL,500/1000,1000,1575.74,MALE,JD,exec-managerial,chess,other-relative,Parked Car,Minor Damage,Police,19,1,2,2,6490,Toyota,2011,Y
146,36,OH,500/1000,2000,1233.96,FEMALE,Masters,other-service,golf,other-relative,Multi-vehicle Collision,Total Loss,Police,16,3,1,1,55900,Nissan,2015,N
67,29,IL,250/500,1000,1861.43,MALE,High School,adm-clerical,polo,husband,Single Vehicle Collision,Major Damage,Other,16,1,0,3,63800,Saab,1998,Y
380,56,OH,100/300,1000,1570.86,MALE,MD,farming-fishing,cross-fit,other-relative,Single Vehicle Collision,Total Loss,Police,10,1,0,1,58160,Saab,1996,Y
389,53,IL,500/1000,2000,791.47,MALE,Masters,armed-forces,chess,unmarried,Vehicle Theft,Minor Damage,Police,6,1,1,2,6300,Mercedes,2001,Y
317,46,IN,250/500,1000,1012.78,MALE,MD,sales,yachting,other-relative,Single Vehicle Collision,Major Damage,Fire,18,1,2,1,104610,Mercedes,1999,Y
264,44,IL,100/300,500,1047.06,MALE,College,exec-managerial,sleeping,wife,Multi-vehicle Collision,Major Damage,Fire,20,3,0,2,69850,Ford,1999,N
20,21,OH,250/500,1000,1390.29,FEMALE,Masters,priv-house-serv,polo,other-relative,Single Vehicle Collision,Minor Damage,Fire,14,1,0,0,62900,Accura,2006,N
116,30,IN,500/1000,500,951.46,MALE,JD,handlers-cleaners,golf,not-in-family,Multi-vehicle Collision,Major Damage,Other,8,3,0,3,59670,Volkswagen,2004,Y
222,40,IL,100/300,1000,1226.78,MALE,JD,armed-forces,camping,unmarried,Multi-vehicle Collision,Minor Damage,Other,17,2,2,0,81500,BMW,2013,N
439,56,OH,100/300,500,1280.9,MALE,High School,armed-forces,video-games,own-child,Single Vehicle Collision,Minor Damage,Ambulance,9,1,2,0,50000,Jeep,2009,N
66,28,IN,100/300,2000,1472.77,MALE,Associate,adm-clerical,exercise,husband,Single Vehicle Collision,Total Loss,Other,0,1,2,1,48290,Nissan,1995,N
128,29,OH,500/1000,1000,1878.44,MALE,High School,other-service,golf,husband,Single Vehicle Collision,Total Loss,Fire,2,1,0,0,59070,Chevrolet,2003,N
69,24,IN,500/1000,500,1418.5,FEMALE,High School,armed-forces,yachting,other-relative,Multi-vehicle Collision,Minor Damage,Police,23,3,0,0,63300,Dodge,2012,N
294,46,IL,100/300,500,1532.8,MALE,College,prof-specialty,exercise,own-child,Single Vehicle Collision,Total Loss,Other,8,1,0,3,65780,Mercedes,2013,N
19,29,OH,250/500,500,1304.35,MALE,JD,transport-moving,cross-fit,not-in-family,Multi-vehicle Collision,Total Loss,Ambulance,6,3,0,2,75400,Dodge,2005,Y
191,33,OH,500/1000,2000,1551.61,MALE,High School,armed-forces,movies,unmarried,Vehicle Theft,Minor Damage,None,3,1,1,1,2250,Toyota,2005,N
4,39,IL,100/300,1000,1326.98,FEMALE,High School,machine-op-inspct,reading,unmarried,Multi-vehicle Collision,Minor Damage,Ambulance,14,3,1,3,54120,Jeep,2007,N
298,49,OH,250/500,500,862.92,MALE,MD,machine-op-inspct,camping,wife,Multi-vehicle Collision,Major Damage,Other,16,3,0,2,69480,Saab,2007,N
231,43,IN,100/300,2000,1331.69,FEMALE,Masters,adm-clerical,reading,not-in-family,Single Vehicle Collision,Minor Damage,Police,12,1,1,2,66950,Chevrolet,2015,N
338,47,OH,250/500,2000,1486.04,FEMALE,Associate,armed-forces,board-games,own-child,Multi-vehicle Collision,Major Damage,Other,1,3,2,3,64100,Dodge,2014,Y
261,46,IN,100/300,1000,870.55,MALE,PhD,prof-specialty,camping,unmarried,Single Vehicle Collision,Minor Damage,Other,19,1,0,3,80280,Chevrolet,2013,N
